"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"WEB/Stock","749921001016",1
,"WEB/Stock","749921000835",1
,"WEB/Stock","749921000323",1
,"WEB/Stock","TP-8992727001724-2",0
,"WEB/Stock","TP-8992727007382-2",0
,"WEB/Stock","TP-8992727005012-2",0
,"WEB/Stock","TP-8992727003889-2",0
,"WEB/Stock","TP-8992727006545-2",0
,"WEB/Stock","TP-8992727005111-2",0
,"WEB/Stock","TP-8992727003537-2",0
,"WEB/Stock","TP-8992727002882-2",0
,"WEB/Stock","9318637072378-2-FT",12
,"WEB/Stock","117439-2",1
,"WEB/Stock","TP-DARLIE-ASW-MW-140",6
,"WEB/Stock","TP-DARLIE-ASWC-140",1
,"WEB/Stock","TP-DARLIE-ASW-C-80",9
,"WEB/Stock","TP-DARLIE-ASW-LM-80",20
,"WEB/Stock","TP-DARLIE-ASW-160",6
,"WEB/Stock","TP-00095",6
,"WEB/Stock","TP-00096",47
,"WEB/Stock","TP-00096-FS",1
,"WEB/Stock","TP-00097",0
,"WEB/Stock","TP-00097-FS",1
,"WEB/Stock","TP-4891338003186-2",19
,"WEB/Stock","TP-DARLIE-DAM-120",53
,"WEB/Stock","TP-DARLIE-DAM-225",30
,"WEB/Stock","DARLIE-GT-160-2",23
,"WEB/Stock","DARLIE-GT-160-2-FM",2
,"WEB/Stock","TP-DARLIE-JT-160-2",0
,"WEB/Stock","TP-DARLIE-JT-160-FP",3
,"WEB/Stock","TP-859581006532-2",0
,"WEB/Stock","TP-4000388177000-2",0
,"WEB/Stock","TP-8717163023839-2",0
,"WEB/Stock","TP-00228",3
,"WEB/Stock","VP-00229",3
,"WEB/Stock","TP-47400245105-2",32
,"WEB/Stock","TP-47400247307-2",33
,"WEB/Stock","TP-47400179349-2",3
,"WEB/Stock","VP-Gillete-001",3
,"WEB/Stock","TP-3014260301705-2",3
,"WEB/Stock","TP-H&S-SHP-CM-330",3
,"WEB/Stock","TP-H&S-SHP-CM-480",2
,"WEB/Stock","TP-00230",3
,"WEB/Stock","TP-H&S-SHP-LF-330",3
,"WEB/Stock","TP-4902430556392-2",3
,"WEB/Stock","VP-00231",3
,"WEB/Stock","TP-4902430307901-2",3
,"WEB/Stock","TW-4902430869126-2",3
,"WEB/Stock","4902430752701-2",2
,"WEB/Stock","TW-8001090222848-2",3
,"WEB/Stock","TW-8001090222541-2",3
,"WEB/Stock","TP-LANORE-003",1
,"WEB/Stock","TP-LANORE-004",1
,"WEB/Stock","TP-LANORE-005",1
,"WEB/Stock","TP-LANORE-006",1
,"WEB/Stock","TP-LANORE-001",1
,"WEB/Stock","TP-LANORE-002",1
,"WEB/Stock","TP-8999908618702-2",2
,"WEB/Stock","TP-8999908629203-2",2
,"WEB/Stock","TP-8999908728500-2",2
,"WEB/Stock","TP-8999908728708-2",2
,"WEB/Stock","TP-8999908615909-2",2
,"WEB/Stock","TP-8999908850508-2",2
,"WEB/Stock","TP-8999908611208-2",1
,"WEB/Stock","TP-8999908611307-2",2
,"WEB/Stock","TP-00063",1
,"WEB/Stock","TP-8999908460707-2",0
,"WEB/Stock","TP-8999908427502-2",1
,"WEB/Stock","TP-8999908388902-2",2
,"WEB/Stock","TP-8999908388704-2",1
,"WEB/Stock","TP-8999908526403-2",1
,"WEB/Stock","TP-8999908596901-2",1
,"WEB/Stock","TP-8999908208408-2",2
,"WEB/Stock","TP-8999908208705-2",2
,"WEB/Stock","TP-8999908204202-2",1
,"WEB/Stock","TP-8999908284907-2",8
,"WEB/Stock","TP-8999908831507-2",0
,"WEB/Stock","TP-8999908432506-2",3
,"WEB/Stock","TP-8999908432605-2",1
,"WEB/Stock","TP-8999908060105-2",1
,"WEB/Stock","TP-8999908060006-2",0
,"WEB/Stock","TP-8999908042606-2",3
,"WEB/Stock","TP-8999908054104-2",1
,"WEB/Stock","TP-8999908030207-2",2
,"WEB/Stock","TP-8999908030900-2",2
,"WEB/Stock","TP-8998866609753-2",7
,"WEB/Stock","TP-8998866609722-2",5
,"WEB/Stock","TP-8998866609746-2",7
,"WEB/Stock","TP-8998866609739-2",6
,"WEB/Stock","TW-4902430293341-2",3
,"WEB/Stock","TW-4902430292962-2",3
,"WEB/Stock","TW-4902430403900-2",3
,"WEB/Stock","TW-4902430390095-2",1
,"WEB/Stock","TW-4902430403856-2",2
,"WEB/Stock","TP-9300647000342-2",3
,"WEB/Stock","TP-4902430869652-2",3
,"WEB/Stock","TP-9300647788691-2",3
,"WEB/Stock","TP-3014260279462-2",3
,"WEB/Stock","TW-4902430599634-2",1
,"WEB/Stock","VP-00227",1
,"WEB/Stock","TP-P-C-3MMHFC-180",20
,"WEB/Stock","TP-P-C-3MMTDC-180",1
,"WEB/Stock","TP-4902430792240-2",3
,"WEB/Stock","TP-P-S-AD-480",3
,"WEB/Stock","VP-00232",3
,"WEB/Stock","TP-00092",3
,"WEB/Stock","TW-4902430879064-2",3
,"WEB/Stock","TW-4902430879057-2",3
,"WEB/Stock","TP-P-S-HFC-480",3
,"WEB/Stock","TP-4902430459617-2",2
,"WEB/Stock","VP-00234",3
,"WEB/Stock","TP-4902430459624-2",3
,"WEB/Stock","TP-P-S-TDC-480",3
,"WEB/Stock","TP-00091",3
,"WEB/Stock","TP-00107",1
,"WEB/Stock","TWINPACK82288135",0
,"WEB/Stock","TP-00094",3
,"WEB/Stock","TP-00093",1
,"WEB/Stock","VP-00236",3
,"WEB/Stock","TP-8991991584063-2",4
,"WEB/Stock","TP-8992695505163-2",3
,"WEB/Stock","TP-89919915740640-2",0
,"WEB/Stock","TP-8992695705167-2",0
,"WEB/Stock","TP-Sensodyne-017-2",4
,"WEB/Stock","TP-8992695724069-2",0
,"WEB/Stock","TP-8992695725165-2",0
,"WEB/Stock","TP-8992695554062-2",15
,"WEB/Stock","TP-8992695744067-2",7
,"WEB/Stock","TP-8992695785169-2",1
,"WEB/Stock","TP-Sensodyne-010",5
,"WEB/Stock","TP-8992695734662-2",3
,"WEB/Stock","TP-8992695771285-2",1
,"WEB/Stock","TP-8992695774064-2",0
,"WEB/Stock","TP-8992695754066-2",0
,"WEB/Stock","TP-8992695764065-2",2
,"WEB/Stock","TP-SCSDC100-2",6
,"WEB/Stock","TP-8992695910080-2",0
,"WEB/Stock","TP-8998866106788-2",2
,"WEB/Stock","TP-8998866106795-2",8
,"WEB/Stock","TP-8998866106863-2",2
,"WEB/Stock","TP-8998866106870-2",6
,"WEB/Stock","TP-SUU-BALM-007-2",0
,"WEB/Stock","TP-SUU-BALM-2-2",1
,"WEB/Stock","TP-SUU-BALM-1-2",1
,"WEB/Stock","TP-8801619047576-2",0
,"WEB/Stock","TP-305210464728-2",0
,"WEB/Stock","TP-305210206779-2",0
,"WEB/Stock","TP-8801619047545-2",0
,"WEB/Stock","TP-8999908439505-2",0
,"WEB/Stock","TP-8999908439703-2",1
,"WEB/Stock","TP-8999908440105-2",0
,"WEB/Stock","TP-8999908439901-2",1
,"WEB/Stock","TP-00165",1
,"WEB/Stock","TP-00162",0
,"WEB/Stock","TP-00163",1
,"WEB/Stock","VP-00428",1
,"WEB/Stock","TP-00161",1
,"WEB/Stock","TP-00164",0
,"WEB/Stock","TP-8998866616799-2",0
,"WEB/Stock","TP-8998866106399-2",7
,"WEB/Stock","TP-8998866106436-2",7
,"WEB/Stock","TP-8998866106429-2",7
,"WEB/Stock","TP-8998866106412-2",7
,"WEB/Stock","3661434005008",2
,"WEB/Stock","3661434003608",2
,"WEB/Stock","3661434003639",2
,"WEB/Stock","3661434000515",2
,"WEB/Stock","DNACR500-BND",1
,"WEB/Stock","DNACR200-BND",0
,"WEB/Stock","3401354309233-BND",0
,"WEB/Stock","DNAGD200-BND",1
,"WEB/Stock","DNAGD500-BND",1
,"WEB/Stock","3401528519895-BND",0
,"WEB/Stock","3401381463359-BND",0
,"WEB/Stock","DNAIB500-BND",0
,"WEB/Stock","3401560969757-BND",0
,"WEB/Stock","3401560936988-BND",1
,"WEB/Stock","3401399372346-BND",1
,"WEB/Stock","DNAUB500-BND",1
,"WEB/Stock","VP-ACNE-SKIN",2
,"WEB/Stock","VP-SENS-SKIN",2
,"WEB/Stock","VP-00304",3
,"WEB/Stock","VP-00307",3
,"WEB/Stock","VP-00145",54
,"WEB/Stock","VP-00417",0
,"WEB/Stock","VP-00306",2
,"WEB/Stock","VP-8992727004473-3",0
,"WEB/Stock","VP-8992727004459-3",0
,"WEB/Stock","VP-9318637072378+59",1
,"WEB/Stock","VP-8998866100168-3",5
,"WEB/Stock","VP-8998866181082-3",5
,"WEB/Stock","VP-8998866106191-3",6
,"WEB/Stock","VP-00311",1
,"WEB/Stock","VP-00309",37
,"WEB/Stock","VP-Darlie-FBS-3",66
,"WEB/Stock","VP-00310",1
,"WEB/Stock","VP-00308",26
,"WEB/Stock","VP-DARLIE-DAM-2X225",5
,"WEB/Stock","DARLIE-GT-160-3",3
,"WEB/Stock","DARLIE-GT-160-3-FM",2
,"WEB/Stock","VP-DARLIE-JT-160",2
,"WEB/Stock","VP-DARLIE-JT-160-FP",0
,"WEB/Stock","VP-Darlie-ZFL-3",17
,"WEB/Stock","VP-Darlie-ZFP-3",21
,"WEB/Stock","VP-GVR-GVC",3
,"WEB/Stock","VP-GVR-GVC-GFFSLL",3
,"WEB/Stock","TRP-H&S-SHP-CM-480",3
,"WEB/Stock","VP-4902430397964-3",3
,"WEB/Stock","VP-4902430397964-3",3
,"WEB/Stock","VP-4902430553643-3",3
,"WEB/Stock","VP-4902430556392-3",3
,"WEB/Stock","VP-4902430553650-3",33
,"WEB/Stock","VP-4902430553650-3",33
,"WEB/Stock","VP-4902430307901-3",1
,"WEB/Stock","VP-4987176046284-3",0
,"WEB/Stock","VP-4902430752701-3",3
,"WEB/Stock","VP-4902430752626-3",0
,"WEB/Stock","VP-8001090222848-3",3
,"WEB/Stock","VP-8001090222541-3",3
,"WEB/Stock","VP-8998866107846-3",2
,"WEB/Stock","VP-8998866107822-3",1
,"WEB/Stock","VP-8998866107754-3",0
,"WEB/Stock","VP-8998866107747-3",1
,"WEB/Stock","VP-8998866105279-3",0
,"WEB/Stock","VP-8998866105255-3",0
,"WEB/Stock","VP-8998866105262-3",1
,"WEB/Stock","VP-LANORE-LDFC-001",1
,"WEB/Stock","VP-00418",2
,"WEB/Stock","VP-ORRC-ORNM",3
,"WEB/Stock","VP-ORRC-OSR",3
,"WEB/Stock","VP-00384",3
,"WEB/Stock","VP-OLAY-RMAA",3
,"WEB/Stock","VP-OLAY-RPAA",3
,"WEB/Stock","VP-OLAY-RPLAA",3
,"WEB/Stock","VP-OLAY-RPAA-SR",3
,"WEB/Stock","VP-OLAY-RPP",2
,"WEB/Stock","VP-OLAY-RSAA",2
,"WEB/Stock","VP-OLAY-SPAA",3
,"WEB/Stock","VP-OLAY-SPKN",2
,"WEB/Stock","VP-OLAY-SPKS",3
,"WEB/Stock","VP-OLAY-SPM",3
,"WEB/Stock","VP-4902430407854-5",1
,"WEB/Stock","VP-4902430408110-5",1
,"WEB/Stock","VP-4902430403856-3",3
,"WEB/Stock","VP-4902430403856-6",2
,"WEB/Stock","VP-9300647000342-3",4
,"WEB/Stock","VP-9300647788691-3",3
,"WEB/Stock","3014260279462-3",3
,"WEB/Stock","VP-3014260279462-6",3
,"WEB/Stock","VP-00179",1
,"WEB/Stock","VP-00180",1
,"WEB/Stock","VP-00182",1
,"WEB/Stock","VP-00183",1
,"WEB/Stock","VP-10834",1
,"WEB/Stock","VP-4902430792240-3",3
,"WEB/Stock","VP-4902430413008-3",3
,"WEB/Stock","VP-00233",3
,"WEB/Stock","VP-4902430404716-3",3
,"WEB/Stock","TRP-P-S-HFC-480",1
,"WEB/Stock","VP-4902430404686-3",3
,"WEB/Stock","VP-4902430459617-3",3
,"WEB/Stock","VP-4902430401111-3",3
,"WEB/Stock","VP-4902430459624-3",3
,"WEB/Stock","VP-00393",0
,"WEB/Stock","VP-4902430404709-3",7
,"WEB/Stock","VP-00382",3
,"WEB/Stock","VP-00398",2
,"WEB/Stock","VP-00399",2
,"WEB/Stock","VP-00396",1
,"WEB/Stock","VP-00397",1
,"WEB/Stock","Scotts-004-BDN",2
,"WEB/Stock","Scotts-002-BDN",0
,"WEB/Stock","Scotts-003-BDN",0
,"WEB/Stock","VP-8992695505163-BDN",5
,"WEB/Stock","VP-Sensodyne-017-BDN",13
,"WEB/Stock","VP-8992695725165-BDN",3
,"WEB/Stock","VP-Sensodyne-010-BDN",3
,"WEB/Stock","VP-8992695734662-BDN",14
,"WEB/Stock","VP-8992695774064-BDN",2
,"WEB/Stock","VP-8992695754066-BDN",0
,"WEB/Stock","VP-8992695764065-BDN",11
,"WEB/Stock","VP-SCSDC100-BDN",3
,"WEB/Stock","VP-SUU-BALM-006-3",0
,"WEB/Stock","VP-4902430393126-12",0
,"WEB/Stock","VP-4987176600554-12",0
,"WEB/Stock","VP-4987176008718-12",0
,"WEB/Stock","VP-4987176000552-12",0
,"WEB/Stock","VP-00422",1
,"WEB/Stock","VP-00426",1
,"WEB/Stock","VP-00424",1
,"WEB/Stock","VP-00425",1
,"WEB/Stock","VP-00427",1
,"WEB/Stock","VP-00423",1
,"WEB/Stock","VP-00429",1
,"WEB/Stock","VP-8998866616751-3",2
,"WEB/Stock","VP-8998866616768-3",2
,"WEB/Stock","VP-8998866616782-6",1
,"WEB/Stock","VP-8998866616775-6",1
,"WEB/Stock","VP-8998866107693-3",6
,"WEB/Stock","VP-8998866105750-3",6
,"WEB/Stock","VP-8998866105736-3",1
,"WEB/Stock","VP-8998866105743-3",6
,"WEB/Stock","8801619048481",5
,"WEB/Stock","8999999533397",1
,"WEB/Stock","8801619047576",0
,"WEB/Stock","8801619047569",0
,"WEB/Stock","305210464728",0
,"WEB/Stock","305210206779",2
,"WEB/Stock","8801619047552",0
,"WEB/Stock","305210231597",0
,"WEB/Stock","8801619047545",0
,"WEB/Stock","8801619048498",5
,"WEB/Stock","8801619048504",10
,"WEB/Stock","4902430393126",0
,"WEB/Stock","4987176600554",0
,"WEB/Stock","4987176008718",0
,"WEB/Stock","4987176000552",0
,"WEB/Stock","8999908439505",1
,"WEB/Stock","8999908439703",1
,"WEB/Stock","8999908440105",1
,"WEB/Stock","8999908439901",1
,"WEB/Stock","8994942005570",1
,"WEB/Stock","8994942012189",1
,"WEB/Stock","8994942015463",3
,"WEB/Stock","8994942007260",1
,"WEB/Stock","8994942006270",1
,"WEB/Stock","8994942012417",1
,"WEB/Stock","8994942012400",1
,"WEB/Stock","8994942010093",3
,"WEB/Stock","8994942010109",1
,"WEB/Stock","8994942010116",2
,"WEB/Stock","8994942015944",2
,"WEB/Stock","8994942002333",1
,"WEB/Stock","8994942006300",1
,"WEB/Stock","8994942012264",1
,"WEB/Stock","8994942012271",2
,"WEB/Stock","8994942013162",2
,"WEB/Stock","8994942012288",1
,"WEB/Stock","8994942012257",2
,"WEB/Stock","8994942012196",2
,"WEB/Stock","8998667500839",3
,"WEB/Stock","8998667500471",5
,"WEB/Stock","8994942006881",1
,"WEB/Stock","8994942006867",0
,"WEB/Stock","8994942006874",2
,"WEB/Stock","8994942006843",1
,"WEB/Stock","VITABIO-002",1
,"WEB/Stock","8997020060546",1
,"WEB/Stock","8997020060102",1
,"WEB/Stock","8997020060171",1
,"WEB/Stock","8997020060461",2
,"WEB/Stock","VITABIO-001",1
,"WEB/Stock","8992001033243",0
,"WEB/Stock","FM-WX10202457",5
,"WEB/Stock","FM-WX10202459",6
,"WEB/Stock","VIVO-004",6
,"WEB/Stock","VIVO-0,03-3",3
,"WEB/Stock","VP-VIVO-AMATEUR",4
,"WEB/Stock","VP-VIVO-BEGINNER",4
,"WEB/Stock","VP-VIVO VB",1
,"WEB/Stock","VIVO-001",6
,"WEB/Stock","9556564080435",5
,"WEB/Stock","VIVO-E-3",2
,"WEB/Stock","VP-VIVO-EXPERT",2
,"WEB/Stock","VIVO-003",6
,"WEB/Stock","9556564080466",2
,"WEB/Stock","8992846223915",1
,"WEB/Stock","8992846223908",4
,"WEB/Stock","VIVO-H20L-60",0
,"WEB/Stock","VIVO-H20LS-60",0
,"WEB/Stock","VP-VMB-1",1
,"WEB/Stock","VIVO-ND-BLACK",1
,"WEB/Stock","VIVO-ND-RED",1
,"WEB/Stock","9556564080442",0
,"WEB/Stock","8992846224400",0
,"WEB/Stock","VIVO-SH-XLDR-3",2
,"WEB/Stock","VP-SHBR",0
,"WEB/Stock","VIVO-002",6
,"WEB/Stock","9556564080473",0
,"WEB/Stock","VIVO-UL-60",0
,"WEB/Stock","VIVO-VLB-BLUE",1
,"WEB/Stock","VIVO-VLB-PINK",0
,"WEB/Stock","8993137678742",1
,"WEB/Stock","8994878000069",1
,"WEB/Stock","686499061038",0
,"WEB/Stock","686499081142",0
,"WEB/Stock","146542780205",0
,"WEB/Stock","686499012740",0
,"WEB/Stock","686499023357",0
,"WEB/Stock","686499011019",1
,"WEB/Stock","686499012559",18
,"WEB/Stock","686499012658",15
,"WEB/Stock","686499012603",0
,"WEB/Stock","686499013655",1
,"WEB/Stock","1465417105",1
,"WEB/Stock","686499081036",1
,"WEB/Stock","686499010494",1
,"WEB/Stock","686499010517",1
,"WEB/Stock","686499031130",1
,"WEB/Stock","686499080817",2
,"WEB/Stock","146542750208",0
,"WEB/Stock","686499013334",1
,"WEB/Stock","686499081128",2
,"WEB/Stock","686499010104",2
,"WEB/Stock","686499012504",2
,"WEB/Stock","686499012313",2
,"WEB/Stock","686499035213",3
,"WEB/Stock","4902430044233",4
,"WEB/Stock","4902430061155",3
,"WEB/Stock","4902430044264",3
,"WEB/Stock","4902430044257",5
,"WEB/Stock","8999908733702",3
,"WEB/Stock","YOUVITFGB-001",2
,"WEB/Stock","YOUVITFB-001",2
,"WEB/Stock","8998866107693",1
,"WEB/Stock","8998866106399",1
,"WEB/Stock","8998866105750",1
,"WEB/Stock","8998866106436",1
,"WEB/Stock","8998866105736",0
,"WEB/Stock","8998866106429",1
,"WEB/Stock","8998866105743",0
,"WEB/Stock","8998866106412",0
