"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"MKP/Stock","TC-002",9
,"MKP/Stock","TC-003",8
,"MKP/Stock","TC-004",8
,"MKP/Stock","749921001535",16
,"MKP/Stock","749921001023",0
,"MKP/Stock","749921001047",0
,"MKP/Stock","749921001016",4
,"MKP/Stock","749921000835",0
,"MKP/Stock","749921000323",0
,"MKP/Stock","TP-8992727001724-2",0
,"MKP/Stock","TP-8992727007382-2",0
,"MKP/Stock","TP-8992727005012-2",0
,"MKP/Stock","TP-8992727003889-2",0
,"MKP/Stock","TP-8992727006545-2",0
,"MKP/Stock","TP-8992727005111-2",0
,"MKP/Stock","TP-8992727003537-2",0
,"MKP/Stock","TP-8992727002882-2",0
,"MKP/Stock","9318637072378-2-FT",45
,"MKP/Stock","117439-2",3
,"MKP/Stock","TP-DARLIE-ASW-MW-140",20
,"MKP/Stock","TP-DARLIE-ASWC-140",0
,"MKP/Stock","TP-DARLIE-ASW-C-80",33
,"MKP/Stock","TP-DARLIE-ASW-LM-80",77
,"MKP/Stock","TP-DARLIE-ASW-160",24
,"MKP/Stock","TP-00095",22
,"MKP/Stock","TP-00096",187
,"MKP/Stock","TP-00096-FS",0
,"MKP/Stock","TP-00097",0
,"MKP/Stock","TP-00097-FS",0
,"MKP/Stock","TP-4891338003186-2",75
,"MKP/Stock","TP-DARLIE-DAM-120",209
,"MKP/Stock","TP-DARLIE-DAM-225",120
,"MKP/Stock","DARLIE-GT-160-2",87
,"MKP/Stock","DARLIE-GT-160-2-FM",5
,"MKP/Stock","TP-DARLIE-JT-160-2",0
,"MKP/Stock","TP-DARLIE-JT-160-FP",9
,"MKP/Stock","TP-859581006532-2",0
,"MKP/Stock","TP-4000388177000-2",0
,"MKP/Stock","TP-8717163023839-2",0
,"MKP/Stock","TP-00228",9
,"MKP/Stock","VP-00229",9
,"MKP/Stock","TP-47400245105-2",128
,"MKP/Stock","TP-47400247307-2",129
,"MKP/Stock","TP-47400179349-2",9
,"MKP/Stock","VP-Gillete-001",9
,"MKP/Stock","TP-3014260301705-2",9
,"MKP/Stock","TP-H&S-SHP-CM-330",9
,"MKP/Stock","TP-H&S-SHP-CM-480",4
,"MKP/Stock","TP-00230",8
,"MKP/Stock","TP-H&S-SHP-LF-330",9
,"MKP/Stock","TP-4902430556392-2",9
,"MKP/Stock","VP-00231",9
,"MKP/Stock","TP-4902430307901-2",9
,"MKP/Stock","TW-4902430869126-2",8
,"MKP/Stock","4902430752701-2",7
,"MKP/Stock","TW-8001090222848-2",9
,"MKP/Stock","TW-8001090222541-2",9
,"MKP/Stock","TP-LANORE-003",2
,"MKP/Stock","TP-LANORE-004",1
,"MKP/Stock","TP-LANORE-005",1
,"MKP/Stock","TP-LANORE-006",0
,"MKP/Stock","TP-LANORE-001",1
,"MKP/Stock","TP-LANORE-002",2
,"MKP/Stock","TP-8999908618702-2",4
,"MKP/Stock","TP-8999908629203-2",4
,"MKP/Stock","TP-8999908728500-2",4
,"MKP/Stock","TP-8999908728708-2",4
,"MKP/Stock","TP-8999908615909-2",4
,"MKP/Stock","TP-8999908850508-2",4
,"MKP/Stock","TP-8999908611208-2",4
,"MKP/Stock","TP-8999908611307-2",7
,"MKP/Stock","TP-00063",1
,"MKP/Stock","TP-8999908460707-2",0
,"MKP/Stock","TP-8999908427502-2",1
,"MKP/Stock","TP-8999908388902-2",4
,"MKP/Stock","TP-8999908388704-2",1
,"MKP/Stock","TP-8999908526403-2",0
,"MKP/Stock","TP-8999908596901-2",1
,"MKP/Stock","TP-8999908208408-2",4
,"MKP/Stock","TP-8999908208705-2",4
,"MKP/Stock","TP-8999908204202-2",0
,"MKP/Stock","TP-8999908284907-2",31
,"MKP/Stock","TP-8999908831507-2",0
,"MKP/Stock","TP-8999908432506-2",10
,"MKP/Stock","TP-8999908432605-2",0
,"MKP/Stock","TP-8999908060105-2",4
,"MKP/Stock","TP-8999908060006-2",0
,"MKP/Stock","TP-8999908042606-2",9
,"MKP/Stock","TP-8999908054104-2",1
,"MKP/Stock","TP-8999908030207-2",4
,"MKP/Stock","TP-8999908030900-2",4
,"MKP/Stock","TP-8998866609753-2",24
,"MKP/Stock","TP-8998866609722-2",20
,"MKP/Stock","TP-8998866609746-2",24
,"MKP/Stock","TP-8998866609739-2",22
,"MKP/Stock","TW-4902430293341-2",9
,"MKP/Stock","TW-4902430292962-2",9
,"MKP/Stock","TW-4902430403900-2",9
,"MKP/Stock","TW-4902430390095-2",4
,"MKP/Stock","TW-4902430403856-2",8
,"MKP/Stock","TP-9300647000342-2",9
,"MKP/Stock","TP-4902430869652-2",9
,"MKP/Stock","TP-9300647788691-2",9
,"MKP/Stock","TP-3014260279462-2",9
,"MKP/Stock","TW-4902430599634-2",0
,"MKP/Stock","VP-00227",3
,"MKP/Stock","TP-P-C-3MMHFC-180",78
,"MKP/Stock","TP-P-C-3MMTDC-180",0
,"MKP/Stock","TP-4902430792240-2",8
,"MKP/Stock","TP-P-S-AD-480",8
,"MKP/Stock","VP-00232",9
,"MKP/Stock","TP-00092",8
,"MKP/Stock","TW-4902430879064-2",9
,"MKP/Stock","TW-4902430879057-2",9
,"MKP/Stock","TP-P-S-HFC-480",9
,"MKP/Stock","TP-4902430459617-2",8
,"MKP/Stock","VP-00234",9
,"MKP/Stock","TP-4902430459624-2",9
,"MKP/Stock","TP-P-S-TDC-480",9
,"MKP/Stock","TP-00091",9
,"MKP/Stock","TP-00107",2
,"MKP/Stock","TWINPACK82288135",0
,"MKP/Stock","TP-00094",12
,"MKP/Stock","TP-00093",2
,"MKP/Stock","VP-00236",9
,"MKP/Stock","TP-8991991584063-2",16
,"MKP/Stock","TP-8992695505163-2",11
,"MKP/Stock","TP-89919915740640-2",0
,"MKP/Stock","TP-8992695705167-2",0
,"MKP/Stock","TP-Sensodyne-017-2",14
,"MKP/Stock","TP-8992695724069-2",0
,"MKP/Stock","TP-8992695725165-2",0
,"MKP/Stock","TP-8992695554062-2",60
,"MKP/Stock","TP-8992695744067-2",25
,"MKP/Stock","TP-8992695785169-2",0
,"MKP/Stock","TP-Sensodyne-010",19
,"MKP/Stock","TP-8992695734662-2",12
,"MKP/Stock","TP-8992695771285-2",2
,"MKP/Stock","TP-8992695774064-2",0
,"MKP/Stock","TP-8992695754066-2",0
,"MKP/Stock","TP-8992695764065-2",8
,"MKP/Stock","TP-SCSDC100-2",20
,"MKP/Stock","TP-8992695910080-2",0
,"MKP/Stock","TP-8998866106788-2",6
,"MKP/Stock","TP-8998866106795-2",31
,"MKP/Stock","TP-8998866106863-2",4
,"MKP/Stock","TP-8998866106870-2",21
,"MKP/Stock","TP-SUU-BALM-007-2",0
,"MKP/Stock","TP-SUU-BALM-2-2",0
,"MKP/Stock","TP-SUU-BALM-1-2",0
,"MKP/Stock","TP-8801619047576-2",0
,"MKP/Stock","TP-305210464728-2",0
,"MKP/Stock","TP-305210206779-2",0
,"MKP/Stock","TP-8801619047545-2",0
,"MKP/Stock","TP-8999908439505-2",0
,"MKP/Stock","TP-8999908439703-2",0
,"MKP/Stock","TP-8999908440105-2",0
,"MKP/Stock","TP-8999908439901-2",0
,"MKP/Stock","TP-00165",0
,"MKP/Stock","TP-00162",0
,"MKP/Stock","TP-00163",4
,"MKP/Stock","VP-00428",0
,"MKP/Stock","TP-00161",0
,"MKP/Stock","TP-00164",0
,"MKP/Stock","TP-8998866616799-2",0
,"MKP/Stock","TP-8998866106399-2",27
,"MKP/Stock","TP-8998866106436-2",27
,"MKP/Stock","TP-8998866106429-2",27
,"MKP/Stock","TP-8998866106412-2",28
,"MKP/Stock","3661434005008",5
,"MKP/Stock","3661434003608",5
,"MKP/Stock","3661434003639",5
,"MKP/Stock","3661434000515",5
,"MKP/Stock","DNACR500-BND",2
,"MKP/Stock","DNACR200-BND",0
,"MKP/Stock","3401354309233-BND",0
,"MKP/Stock","DNAGD200-BND",2
,"MKP/Stock","DNAGD500-BND",0
,"MKP/Stock","3401528519895-BND",0
,"MKP/Stock","3401381463359-BND",0
,"MKP/Stock","DNAIB500-BND",0
,"MKP/Stock","3401560969757-BND",0
,"MKP/Stock","3401560936988-BND",1
,"MKP/Stock","3401399372346-BND",3
,"MKP/Stock","DNAUB500-BND",3
,"MKP/Stock","VP-ACNE-SKIN",4
,"MKP/Stock","VP-SENS-SKIN",5
,"MKP/Stock","VP-00304",9
,"MKP/Stock","VP-00307",12
,"MKP/Stock","VP-00145",213
,"MKP/Stock","VP-00417",0
,"MKP/Stock","VP-00306",6
,"MKP/Stock","VP-8992727004473-3",0
,"MKP/Stock","VP-8992727004459-3",0
,"MKP/Stock","VP-9318637072378+59",2
,"MKP/Stock","VP-8998866100168-3",16
,"MKP/Stock","VP-8998866181082-3",16
,"MKP/Stock","VP-8998866106191-3",23
,"MKP/Stock","VP-00311",0
,"MKP/Stock","VP-00309",148
,"MKP/Stock","VP-Darlie-FBS-3",264
,"MKP/Stock","VP-00310",1
,"MKP/Stock","VP-00308",101
,"MKP/Stock","VP-DARLIE-DAM-2X225",20
,"MKP/Stock","DARLIE-GT-160-3",11
,"MKP/Stock","DARLIE-GT-160-3-FM",7
,"MKP/Stock","VP-DARLIE-JT-160",5
,"MKP/Stock","VP-DARLIE-JT-160-FP",0
,"MKP/Stock","VP-Darlie-ZFL-3",66
,"MKP/Stock","VP-Darlie-ZFP-3",81
,"MKP/Stock","VP-GVR-GVC",9
,"MKP/Stock","VP-GVR-GVC-GFFSLL",9
,"MKP/Stock","TRP-H&S-SHP-CM-480",8
,"MKP/Stock","VP-4902430397964-3",8
,"MKP/Stock","VP-4902430397964-3",8
,"MKP/Stock","VP-4902430553643-3",9
,"MKP/Stock","VP-4902430556392-3",8
,"MKP/Stock","VP-4902430553650-3",129
,"MKP/Stock","VP-4902430553650-3",129
,"MKP/Stock","VP-4902430307901-3",2
,"MKP/Stock","VP-4987176046284-3",0
,"MKP/Stock","VP-4902430752701-3",9
,"MKP/Stock","VP-4902430752626-3",0
,"MKP/Stock","VP-8001090222848-3",9
,"MKP/Stock","VP-8001090222541-3",9
,"MKP/Stock","VP-8998866107846-3",5
,"MKP/Stock","VP-8998866107822-3",3
,"MKP/Stock","VP-8998866107754-3",0
,"MKP/Stock","VP-8998866107747-3",0
,"MKP/Stock","VP-8998866105279-3",0
,"MKP/Stock","VP-8998866105255-3",0
,"MKP/Stock","VP-8998866105262-3",1
,"MKP/Stock","VP-LANORE-LDFC-001",1
,"MKP/Stock","VP-00418",4
,"MKP/Stock","VP-ORRC-ORNM",9
,"MKP/Stock","VP-ORRC-OSR",9
,"MKP/Stock","VP-00384",9
,"MKP/Stock","VP-OLAY-RMAA",9
,"MKP/Stock","VP-OLAY-RPAA",9
,"MKP/Stock","VP-OLAY-RPLAA",8
,"MKP/Stock","VP-OLAY-RPAA-SR",9
,"MKP/Stock","VP-OLAY-RPP",4
,"MKP/Stock","VP-OLAY-RSAA",6
,"MKP/Stock","VP-OLAY-SPAA",9
,"MKP/Stock","VP-OLAY-SPKN",8
,"MKP/Stock","VP-OLAY-SPKS",8
,"MKP/Stock","VP-OLAY-SPM",8
,"MKP/Stock","VP-4902430407854-5",3
,"MKP/Stock","VP-4902430408110-5",3
,"MKP/Stock","VP-4902430403856-3",9
,"MKP/Stock","VP-4902430403856-6",8
,"MKP/Stock","VP-9300647000342-3",12
,"MKP/Stock","VP-9300647788691-3",9
,"MKP/Stock","3014260279462-3",9
,"MKP/Stock","VP-3014260279462-6",9
,"MKP/Stock","VP-00179",0
,"MKP/Stock","VP-00180",1
,"MKP/Stock","VP-00182",2
,"MKP/Stock","VP-00183",2
,"MKP/Stock","VP-10834",1
,"MKP/Stock","VP-4902430792240-3",9
,"MKP/Stock","VP-4902430413008-3",8
,"MKP/Stock","VP-00233",9
,"MKP/Stock","VP-4902430404716-3",9
,"MKP/Stock","TRP-P-S-HFC-480",3
,"MKP/Stock","VP-4902430404686-3",9
,"MKP/Stock","VP-4902430459617-3",9
,"MKP/Stock","VP-4902430401111-3",9
,"MKP/Stock","VP-4902430459624-3",9
,"MKP/Stock","VP-00393",0
,"MKP/Stock","VP-4902430404709-3",24
,"MKP/Stock","VP-00382",9
,"MKP/Stock","VP-00398",5
,"MKP/Stock","VP-00399",4
,"MKP/Stock","VP-00396",2
,"MKP/Stock","VP-00397",3
,"MKP/Stock","Scotts-004-BDN",5
,"MKP/Stock","Scotts-002-BDN",0
,"MKP/Stock","Scotts-003-BDN",0
,"MKP/Stock","VP-8992695505163-BDN",19
,"MKP/Stock","VP-Sensodyne-017-BDN",52
,"MKP/Stock","VP-8992695725165-BDN",8
,"MKP/Stock","VP-Sensodyne-010-BDN",9
,"MKP/Stock","VP-8992695734662-BDN",54
,"MKP/Stock","VP-8992695774064-BDN",5
,"MKP/Stock","VP-8992695754066-BDN",0
,"MKP/Stock","VP-8992695764065-BDN",44
,"MKP/Stock","VP-SCSDC100-BDN",9
,"MKP/Stock","VP-SUU-BALM-006-3",0
,"MKP/Stock","VP-4902430393126-12",0
,"MKP/Stock","VP-4987176600554-12",0
,"MKP/Stock","VP-4987176008718-12",0
,"MKP/Stock","VP-4987176000552-12",0
,"MKP/Stock","VP-00422",1
,"MKP/Stock","VP-00426",1
,"MKP/Stock","VP-00424",1
,"MKP/Stock","VP-00425",1
,"MKP/Stock","VP-00427",1
,"MKP/Stock","VP-00423",1
,"MKP/Stock","VP-00429",1
,"MKP/Stock","VP-8998866616751-3",6
,"MKP/Stock","VP-8998866616768-3",6
,"MKP/Stock","VP-8998866616782-6",3
,"MKP/Stock","VP-8998866616775-6",2
,"MKP/Stock","VP-8998866107693-3",24
,"MKP/Stock","VP-8998866105750-3",24
,"MKP/Stock","VP-8998866105736-3",4
,"MKP/Stock","VP-8998866105743-3",23
,"MKP/Stock","8801619048481",19
,"MKP/Stock","8999999533397",0
,"MKP/Stock","8801619047576",0
,"MKP/Stock","8801619047569",0
,"MKP/Stock","305210464728",0
,"MKP/Stock","305210206779",6
,"MKP/Stock","8801619047552",0
,"MKP/Stock","305210231597",0
,"MKP/Stock","8801619047545",0
,"MKP/Stock","8801619048498",18
,"MKP/Stock","8801619048504",40
,"MKP/Stock","4902430393126",0
,"MKP/Stock","4987176600554",0
,"MKP/Stock","4987176008718",0
,"MKP/Stock","4987176000552",0
,"MKP/Stock","8999908439505",3
,"MKP/Stock","8999908439703",3
,"MKP/Stock","8999908440105",3
,"MKP/Stock","8999908439901",2
,"MKP/Stock","8994942005570",3
,"MKP/Stock","8994942012189",1
,"MKP/Stock","8994942015463",9
,"MKP/Stock","8994942007260",0
,"MKP/Stock","8994942006270",1
,"MKP/Stock","8994942012417",1
,"MKP/Stock","8994942012400",3
,"MKP/Stock","8994942010093",8
,"MKP/Stock","8994942010109",1
,"MKP/Stock","8994942010116",7
,"MKP/Stock","8994942015944",6
,"MKP/Stock","8994942002333",0
,"MKP/Stock","8994942006300",0
,"MKP/Stock","8994942012264",4
,"MKP/Stock","8994942012271",4
,"MKP/Stock","8994942013162",4
,"MKP/Stock","8994942012288",4
,"MKP/Stock","8994942012257",4
,"MKP/Stock","8994942012196",4
,"MKP/Stock","8998667500839",9
,"MKP/Stock","8998667500471",19
,"MKP/Stock","8994942006881",4
,"MKP/Stock","8994942006867",0
,"MKP/Stock","8994942006874",5
,"MKP/Stock","8994942006843",2
,"MKP/Stock","VITABIO-002",1
,"MKP/Stock","8997020060546",1
,"MKP/Stock","8997020060102",1
,"MKP/Stock","8997020060171",1
,"MKP/Stock","8997020060461",6
,"MKP/Stock","VITABIO-001",0
,"MKP/Stock","8992001033243",0
,"MKP/Stock","FM-WX10202457",19
,"MKP/Stock","FM-WX10202459",24
,"MKP/Stock","VIVO-004",23
,"MKP/Stock","VIVO-0,03-3",8
,"MKP/Stock","VP-VIVO-AMATEUR",15
,"MKP/Stock","VP-VIVO-BEGINNER",15
,"MKP/Stock","VP-VIVO VB",3
,"MKP/Stock","VIVO-001",21
,"MKP/Stock","9556564080435",18
,"MKP/Stock","VIVO-E-3",8
,"MKP/Stock","VP-VIVO-EXPERT",4
,"MKP/Stock","VIVO-003",21
,"MKP/Stock","9556564080466",5
,"MKP/Stock","8992846223915",0
,"MKP/Stock","8992846223908",14
,"MKP/Stock","VIVO-H20L-60",0
,"MKP/Stock","VIVO-H20LS-60",0
,"MKP/Stock","VP-VMB-1",0
,"MKP/Stock","VIVO-ND-BLACK",0
,"MKP/Stock","VIVO-ND-RED",2
,"MKP/Stock","9556564080442",0
,"MKP/Stock","8992846224400",0
,"MKP/Stock","VIVO-SH-XLDR-3",4
,"MKP/Stock","VP-SHBR",0
,"MKP/Stock","VIVO-002",21
,"MKP/Stock","9556564080473",0
,"MKP/Stock","VIVO-UL-60",0
,"MKP/Stock","VIVO-VLB-BLUE",1
,"MKP/Stock","VIVO-VLB-PINK",0
,"MKP/Stock","8993137678742",2
,"MKP/Stock","8994878000069",4
,"MKP/Stock","686499061038",0
,"MKP/Stock","686499081142",0
,"MKP/Stock","146542780205",0
,"MKP/Stock","686499012740",0
,"MKP/Stock","686499023357",0
,"MKP/Stock","686499011019",2
,"MKP/Stock","686499012559",68
,"MKP/Stock","686499012658",60
,"MKP/Stock","686499012603",0
,"MKP/Stock","686499013655",4
,"MKP/Stock","1465417105",3
,"MKP/Stock","686499081036",0
,"MKP/Stock","686499010494",4
,"MKP/Stock","686499010517",4
,"MKP/Stock","686499031130",0
,"MKP/Stock","686499080817",7
,"MKP/Stock","146542750208",0
,"MKP/Stock","686499013334",2
,"MKP/Stock","686499081128",4
,"MKP/Stock","686499010104",8
,"MKP/Stock","686499012504",5
,"MKP/Stock","686499012313",5
,"MKP/Stock","686499035213",9
,"MKP/Stock","4902430044233",14
,"MKP/Stock","4902430061155",8
,"MKP/Stock","4902430044264",9
,"MKP/Stock","4902430044257",16
,"MKP/Stock","8999908733702",9
,"MKP/Stock","YOUVITFGB-001",7
,"MKP/Stock","YOUVITFB-001",6
,"MKP/Stock","8998866107693",1
,"MKP/Stock","8998866106399",0
,"MKP/Stock","8998866105750",0
,"MKP/Stock","8998866106436",0
,"MKP/Stock","8998866105736",0
,"MKP/Stock","8998866106429",0
,"MKP/Stock","8998866105743",0
,"MKP/Stock","8998866106412",0
