"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"TMG/Stock","81555965969",0
,"TMG/Stock","81555965839",0
,"TMG/Stock","81555965815",0
,"TMG/Stock","81555965822",0
,"TMG/Stock","FA-0331",0
,"TMG/Stock","FM-WX10202567",0
,"TMG/Stock","8993113232067",0
,"TMG/Stock","8993113321068",9
,"TMG/Stock","8993113234061",21
,"TMG/Stock","FA-1507",4
,"TMG/Stock","B01F0002",148
,"TMG/Stock","H01E0001",0
,"TMG/Stock","FA-0768",5
,"TMG/Stock","H01E0006",0
,"TMG/Stock","8997016510208",0
,"TMG/Stock","8993008221121",1
,"TMG/Stock","FA-1511",144
,"TMG/Stock","F06D0007",348
,"TMG/Stock","F06D0008",150
,"TMG/Stock","8994757001408",3
,"TMG/Stock","8993079168011",0
,"TMG/Stock","8992858450613",10
,"TMG/Stock","FA00285",0
,"TMG/Stock","8994805091757",480
,"TMG/Stock","FA-0333",207
,"TMG/Stock","F01A0002",0
,"TMG/Stock","FA-0334",65
,"TMG/Stock","FA-0335",0
,"TMG/Stock","F03B0003",12
,"TMG/Stock","F03B0004",0
,"TMG/Stock","8992828183886",0
,"TMG/Stock","8992828831534",0
,"TMG/Stock","FA00287",0
,"TMG/Stock","F02H0001",171
,"TMG/Stock","8992727005081",0
,"TMG/Stock","8992727006200",0
,"TMG/Stock","8992727006217",0
,"TMG/Stock","8992727006262",0
,"TMG/Stock","8992727001076",0
,"TMG/Stock","8992727001748",0
,"TMG/Stock","4901301502377",0
,"TMG/Stock","8851818936805",0
,"TMG/Stock","8992727003094",0
,"TMG/Stock","8992727002714",0
,"TMG/Stock","6908594414019",0
,"TMG/Stock","6908594414026",0
,"TMG/Stock","6908594419021",0
,"TMG/Stock","FA-1096",10
,"TMG/Stock","FA-0628",8
,"TMG/Stock","FA-1525",50
,"TMG/Stock","FA-0330",6
,"TMG/Stock","9555074314337",0
,"TMG/Stock","9555074316126",1
,"TMG/Stock","9555074316119",0
,"TMG/Stock","9555074300309",0
,"TMG/Stock","9555074300613",0
,"TMG/Stock","9555074300217",0
,"TMG/Stock","8998777102077",8
,"TMG/Stock","FA-0337",20
,"TMG/Stock","FA-2270",0
,"TMG/Stock","FA-2271",0
,"TMG/Stock","F08G0002",27
,"TMG/Stock","F08G0004",0
,"TMG/Stock","8993430160104",5
,"TMG/Stock","FA-0341",90
,"TMG/Stock","FA-0343",0
,"TMG/Stock","6920855052068",-2
,"TMG/Stock","8999999518776",0
,"TMG/Stock","8999999508623",0
,"TMG/Stock","8999999508616",50
,"TMG/Stock","8999999508609",0
,"TMG/Stock","F08K0001",13
,"TMG/Stock","8992821103324",0
,"TMG/Stock","8992821103331",0
,"TMG/Stock","FA-0347",30
,"TMG/Stock","FA-0348",0
,"TMG/Stock","NEW-0007",90
,"TMG/Stock","F02L0008",120
,"TMG/Stock","NEW-0008",120
,"TMG/Stock","8991111153124",0
,"TMG/Stock","8850007812838",0
,"TMG/Stock","8992725910202",0
,"TMG/Stock","6926475000441",0
,"TMG/Stock","TLINB",0
,"TMG/Stock","TLINC",0
,"TMG/Stock","749921050120",0
,"TMG/Stock","6901482849283",-1
,"TMG/Stock","F01D0003",26
,"TMG/Stock","Lodoz-2.5mg-Tab",-20
,"TMG/Stock","Lodoz-5mg-Tablet",20
,"TMG/Stock","FA-0349",0
,"TMG/Stock","FA-0350",20
,"TMG/Stock","8994805090958",1000
,"TMG/Stock","F12A0016",0
,"TMG/Stock","8993430102982",410
,"TMG/Stock","71249293188",0
,"TMG/Stock","3600523192687",0
,"TMG/Stock","6902395373391",1
,"TMG/Stock","71249343326",0
,"TMG/Stock","8994805091559",60
,"TMG/Stock","FA-1099",4
,"TMG/Stock","FA-1100",4
,"TMG/Stock","8999999036843",0
,"TMG/Stock","8999999030926",0
,"TMG/Stock","8999999036997",0
,"TMG/Stock","8999999036829",0
,"TMG/Stock","8999999044008",0
,"TMG/Stock","8999999036836",0
,"TMG/Stock","FA-1603",1
,"TMG/Stock","F04E0001",28
,"TMG/Stock","FA-1604",42
,"TMG/Stock","F04E0002",70
,"TMG/Stock","8993365140356",4
,"TMG/Stock","FA-0072",6
,"TMG/Stock","8993365131538",8
,"TMG/Stock","8993365132535",1
,"TMG/Stock","8993365135031",4
,"TMG/Stock","8993365122536",0
,"TMG/Stock","8993365125032",7
,"TMG/Stock","8997007270074",1
,"TMG/Stock","8997007270005",10
,"TMG/Stock","FM-WX10202219",5
,"TMG/Stock","FM-WX10202220",2
,"TMG/Stock","8995026801019",18
,"TMG/Stock","8995026800026",3
,"TMG/Stock","Masker-20",3
,"TMG/Stock","FM-WX10202534",5
,"TMG/Stock","8992993258082",23
,"TMG/Stock","Masker-Box-01",18
,"TMG/Stock","Masker-Diapro-01",16
,"TMG/Stock","Ekonomismask-01",41
,"TMG/Stock","8997210540032",0
,"TMG/Stock","8997210540001",0
,"TMG/Stock","FM-WX10202225",0
,"TMG/Stock","FM-WX10202238",0
,"TMG/Stock","8994887000296",0
,"TMG/Stock","Masker-20S",17
,"TMG/Stock","Sensi-002",12
,"TMG/Stock","Mask-002",3
,"TMG/Stock","Mask-0001",0
,"TMG/Stock","Sensi-003",0
,"TMG/Stock","7237845355115",0
,"TMG/Stock","7237845351117",0
,"TMG/Stock","FA-3012",0
,"TMG/Stock","FA-3002",0
,"TMG/Stock","FA-3008",0
,"TMG/Stock","FA-3009",0
,"TMG/Stock","FA-1609",3
,"TMG/Stock","FA-1608",2
,"TMG/Stock","8993347010851",3
,"TMG/Stock","6902395649762",0
,"TMG/Stock","41554247701",0
,"TMG/Stock","41554247732",0
,"TMG/Stock","41554259278",0
,"TMG/Stock","6902395462019",0
,"TMG/Stock","6902395447146",0
,"TMG/Stock","6902395395638",0
,"TMG/Stock","8992304097089",0
,"TMG/Stock","6902395420934",0
,"TMG/Stock","41554433845",0
,"TMG/Stock","41554238686",0
,"TMG/Stock","41554466478",0
,"TMG/Stock","41554466454",0
,"TMG/Stock","41554433500",0
,"TMG/Stock","41554238662",0
,"TMG/Stock","P9222441",0
,"TMG/Stock","P9222458",0
,"TMG/Stock","P9222472",0
,"TMG/Stock","41554502039",0
,"TMG/Stock","41554238709",0
,"TMG/Stock","41554238747",0
,"TMG/Stock","41554438161",0
,"TMG/Stock","41554433463",0
,"TMG/Stock","41554438178",0
,"TMG/Stock","41554433487",0
,"TMG/Stock","41554433494",0
,"TMG/Stock","6902395510208",0
,"TMG/Stock","8991380010449",0
,"TMG/Stock","6902395630173",0
,"TMG/Stock","41554443493",0
,"TMG/Stock","6955818206509",1
,"TMG/Stock","8992304009341",0
,"TMG/Stock","6902395455455",0
,"TMG/Stock","6902395455462",0
,"TMG/Stock","6902395442400",0
,"TMG/Stock","P9285722",0
,"TMG/Stock","P9285746",0
,"TMG/Stock","P9285753",1
,"TMG/Stock","P9285760",0
,"TMG/Stock","FA-0353",0
,"TMG/Stock","FA-1614",3
,"TMG/Stock","FA-1102",0
,"TMG/Stock","FA-1103",2
,"TMG/Stock","FA-1615",-9
,"TMG/Stock","8992858253719",2
,"TMG/Stock","8992858253610",1
,"TMG/Stock","FM-WX10202387",1
,"TMG/Stock","CTN-FM-WX10202387-24",0
,"TMG/Stock","FA-0017",6
,"TMG/Stock","8995232700533",0
,"TMG/Stock","8995232700540",7
,"TMG/Stock","FA-0018",3
,"TMG/Stock","Medixon-0001",-1
,"TMG/Stock","F06D0014",47
,"TMG/Stock","F04L0010",1500
,"TMG/Stock","FA-1625",0
,"TMG/Stock","F04P0001",50
,"TMG/Stock","FA-0019",0
,"TMG/Stock","Melanox-03",0
,"TMG/Stock","8995232700380",4
,"TMG/Stock","8995232700052",1
,"TMG/Stock","Melanox-01",0
,"TMG/Stock","Melanox-04",0
,"TMG/Stock","Melanox-05",0
,"TMG/Stock","FA-2703",0
,"TMG/Stock","8994805100961",0
,"TMG/Stock","F04L0017",0
,"TMG/Stock","8994805100855",110
,"TMG/Stock","FA-2704",0
,"TMG/Stock","F04L0019",0
,"TMG/Stock","22200963695",0
,"TMG/Stock","7509546004471",0
,"TMG/Stock","FM-WX10201940",0
,"TMG/Stock","FA-1635",14
,"TMG/Stock","F03C0009",4
,"TMG/Stock","FA-1637",8
,"TMG/Stock","8997012850063",85
,"TMG/Stock","8993149623754",1
,"TMG/Stock","4901301508881",0
,"TMG/Stock","4901301508867",0
,"TMG/Stock","4901301508874",0
,"TMG/Stock","4901301508843",0
,"TMG/Stock","8992727005401",0
,"TMG/Stock","8992727005418",0
,"TMG/Stock","8992727005364",0
,"TMG/Stock","F04I0001",90
,"TMG/Stock","FA-1638",0
,"TMG/Stock","FA-01089",0
,"TMG/Stock","8994805100169",1030
,"TMG/Stock","F11B0001",140
,"TMG/Stock","8997012850148",350
,"TMG/Stock","FA00308",60
,"TMG/Stock","F06D0009",20
,"TMG/Stock","FA00309",0
,"TMG/Stock","F06D0010",1777
,"TMG/Stock","F06D0011",15
,"TMG/Stock","FA00312",0
,"TMG/Stock","FA-0354",15
,"TMG/Stock","FA-0355",15
,"TMG/Stock","FA-0356",30
,"TMG/Stock","FA-0357",30
,"TMG/Stock","F08K0004",5
,"TMG/Stock","FA-01143",30
,"TMG/Stock","20318802",0
,"TMG/Stock","20318789",-20
,"TMG/Stock","F08F0002",0
,"TMG/Stock","F02F0003",18
,"TMG/Stock","F02F0004",48
,"TMG/Stock","FM-WX10202517",35
,"TMG/Stock","FA00315",0
,"TMG/Stock","F07A0006",-2
,"TMG/Stock","8993347006847",0
,"TMG/Stock","8993347014255",-1
,"TMG/Stock","6926475000380",2
,"TMG/Stock","Minosep-01",7
,"TMG/Stock","Minosep-02",0
,"TMG/Stock","FM-WX10202562",7
,"TMG/Stock","8992019312583",0
,"TMG/Stock","8994472000045",7
,"TMG/Stock","H00B0002",12
,"TMG/Stock","FM-WX10202240",10
,"TMG/Stock","8992019223018",0
,"TMG/Stock","101820601",3
,"TMG/Stock","8992019319087",-1
,"TMG/Stock","101810601",0
,"TMG/Stock","FA-01169",1
,"TMG/Stock","FA-01170",6
,"TMG/Stock","FA-01171",0
,"TMG/Stock","8992745560173",0
,"TMG/Stock","FM-WX10202577",0
,"TMG/Stock","FM-WX10202576",1
,"TMG/Stock","8995232700304",4
,"TMG/Stock","8995232700298",0
,"TMG/Stock","8995232700861",3
,"TMG/Stock","F16E0027",5
,"TMG/Stock","F16E0028",21
,"TMG/Stock","FA-1109",4
,"TMG/Stock","FA-1668",0
,"TMG/Stock","8999809800565",110
,"TMG/Stock","299998154509",0
,"TMG/Stock","FA-1114",1
,"TMG/Stock","FA-1115",2
,"TMG/Stock","8997031030255",0
,"TMG/Stock","FA-1669",0
,"TMG/Stock","FA-0052-1",50
,"TMG/Stock","88634018042",0
,"TMG/Stock","88634018066",0
,"TMG/Stock","88634018073",0
,"TMG/Stock","88634018080",0
,"TMG/Stock","88634018097",1
,"TMG/Stock","88634022018",0
,"TMG/Stock","88634022049",0
,"TMG/Stock","F01B0005",150
,"TMG/Stock","FA-0358",0
,"TMG/Stock","FA-0359",0
,"TMG/Stock","F03C0024",0
,"TMG/Stock","F03C0026",0
,"TMG/Stock","F03C0028",0
,"TMG/Stock","F03C0010",32
,"TMG/Stock","FA-0360",9
,"TMG/Stock","FA-0361",0
,"TMG/Stock","F03C0013",0
,"TMG/Stock","F03C0012",0
,"TMG/Stock","F03C0015",2
,"TMG/Stock","F03C0016",3
,"TMG/Stock","FA-0363",0
,"TMG/Stock","99071002259",0
,"TMG/Stock","FA-0364",0
,"TMG/Stock","FA-0365",0
,"TMG/Stock","8885012970099",0
,"TMG/Stock","9555436903841",0
,"TMG/Stock","9555436903865",0
,"TMG/Stock","9555436904022",0
,"TMG/Stock","8885012970105",0
,"TMG/Stock","8999908596901",0
,"TMG/Stock","8999908204202",6
,"TMG/Stock","8999908284907",6
,"TMG/Stock","8999908432506",0
,"TMG/Stock","8999908432605",0
,"TMG/Stock","8999908060006",0
,"TMG/Stock","8999908042606",2
,"TMG/Stock","8999908043009",0
,"TMG/Stock","8992858653915",148
,"TMG/Stock","FA-1118",4
,"TMG/Stock","8992858253313",5
,"TMG/Stock","FA-1119",0
,"TMG/Stock","FA-1120",1
,"TMG/Stock","F08N0007",0
,"TMG/Stock","FA-0636",0
,"TMG/Stock","F16B0002",2
,"TMG/Stock","8992725051226",13
,"TMG/Stock","8991111152059",13
,"TMG/Stock","8992725051219",3
,"TMG/Stock","F05C0001",115
,"TMG/Stock","8997229820422",3
,"TMG/Stock","FA-0366",0
,"TMG/Stock","8999999535179",0
,"TMG/Stock","8999809700339",1
,"TMG/Stock","8999809700216",1
,"TMG/Stock","FA-0367",3
,"TMG/Stock","FA-0368",0
,"TMG/Stock","F03C0002",-2
,"TMG/Stock","F03C0003",1
,"TMG/Stock","FA-1700",22
,"TMG/Stock","8850769011623",0
,"TMG/Stock","FA-01145",150
,"TMG/Stock","8993430103552",-4
,"TMG/Stock","FA-01146",30
,"TMG/Stock","24030",0
,"TMG/Stock","5109",0
,"TMG/Stock","4919",0
,"TMG/Stock","24010",0
,"TMG/Stock","16156",0
,"TMG/Stock","8999809102805",8
,"TMG/Stock","8999809102812",6
,"TMG/Stock","NE-ADV-245",0
,"TMG/Stock","8999809102775",0
,"TMG/Stock","8999809400017",0
,"TMG/Stock","8999809400024",0
,"TMG/Stock","8999809103598",4
,"TMG/Stock","8999809103628",21
,"TMG/Stock","8999809104083",0
,"TMG/Stock","8999809104182",0
,"TMG/Stock","8999809104069",0
,"TMG/Stock","8999809103796",0
,"TMG/Stock","85300000257",0
,"TMG/Stock","46542331226",0
,"TMG/Stock","330523201777",2
,"TMG/Stock","530523202365",4
,"TMG/Stock","246542327773",3
,"TMG/Stock","146542333708",0
,"TMG/Stock","530523202150",6
,"TMG/Stock","730523208835",2
,"TMG/Stock","730523203779",1
,"TMG/Stock","530523883069",0
,"TMG/Stock","652389760121",3
,"TMG/Stock","730523203656",0
,"TMG/Stock","730523206589",3
,"TMG/Stock","923056080867",2
,"TMG/Stock","923056080874",5
,"TMG/Stock","146542340201",3
,"TMG/Stock","146542322351",0
,"TMG/Stock","923056080911",0
,"TMG/Stock","923056080898",2
,"TMG/Stock","530523201337",0
,"TMG/Stock","923056010826",0
,"TMG/Stock","530523223391",5
,"TMG/Stock","85300000226",0
,"TMG/Stock","530523881232",2
,"TMG/Stock","146542320401",1
,"TMG/Stock","923056080935",5
,"TMG/Stock","730523203359",0
,"TMG/Stock","807205108544",5
,"TMG/Stock","807205105277",0
,"TMG/Stock","807205104942",2
,"TMG/Stock","807205105307",0
,"TMG/Stock","807205109053",0
,"TMG/Stock","807205112527",2
,"TMG/Stock","807205105284",5
,"TMG/Stock","807205010540",0
,"TMG/Stock","807205064390",5
,"TMG/Stock","807205104447",1
,"TMG/Stock","807205010519",3
,"TMG/Stock","807205111155",5
,"TMG/Stock","807205112756",9
,"TMG/Stock","807205104928",3
,"TMG/Stock","807205105260",1
,"TMG/Stock","807205104454",1
,"TMG/Stock","807205109978",0
,"TMG/Stock","807205105246",2
,"TMG/Stock","807205010533",0
,"TMG/Stock","807205105345",1
,"TMG/Stock","807205104850",1
,"TMG/Stock","807205105253",2
,"TMG/Stock","807205109619",1
,"TMG/Stock","807205104966",0
,"TMG/Stock","807205109985",0
,"TMG/Stock","807205111681",5
,"TMG/Stock","807205105321",6
,"TMG/Stock","807205105338",0
,"TMG/Stock","807205108254",0
,"TMG/Stock","807205104461",2
,"TMG/Stock","807205104492",3
,"TMG/Stock","807205104485",1
,"TMG/Stock","97467949188",0
,"TMG/Stock","97467030886",0
,"TMG/Stock","807205009711",1
,"TMG/Stock","807205104355",4
,"TMG/Stock","807205104478",0
,"TMG/Stock","807205023830",0
,"TMG/Stock","807205104874",1
,"TMG/Stock","807205104904",5
,"TMG/Stock","807205104393",3
,"TMG/Stock","807205104379",0
,"TMG/Stock","97467049253",0
,"TMG/Stock","807205063638",0
,"TMG/Stock","807205096858",0
,"TMG/Stock","807205104959",0
,"TMG/Stock","807205087092",0
,"TMG/Stock","807205104348",3
,"TMG/Stock","807205112442",0
,"TMG/Stock","807205104843",0
,"TMG/Stock","807205109886",0
,"TMG/Stock","8993347000074",1
,"TMG/Stock","8993347000081",1
,"TMG/Stock","FM-WX10202152",1
,"TMG/Stock","20320881",2
,"TMG/Stock","20320904",0
,"TMG/Stock","5000488108286",2
,"TMG/Stock","5000488109412",0
,"TMG/Stock","5000488109429",0
,"TMG/Stock","8992858658217",23
,"TMG/Stock","8999908260208",-1
,"TMG/Stock","8999908057105",0
,"TMG/Stock","H01D0004",2
,"TMG/Stock","FA-0370",0
,"TMG/Stock","8999908000101",23
,"TMG/Stock","8999908324207",0
,"TMG/Stock","8999908050601",6
,"TMG/Stock","200-02-01-S",0
,"TMG/Stock","8999908678300",6
,"TMG/Stock","8999908280701",0
,"TMG/Stock","8999908667106",0
,"TMG/Stock","8999908424204",0
,"TMG/Stock","8999908424402",0
,"TMG/Stock","8999908273406",2
,"TMG/Stock","8999908071408",10
,"TMG/Stock","8999908654502",5
,"TMG/Stock","121383",0
,"TMG/Stock","5016533651812",0
,"TMG/Stock","8809381447259",0
,"TMG/Stock","826889500093",0
,"TMG/Stock","826889500031",0
,"TMG/Stock","8268897700011",0
,"TMG/Stock","826889700165",0
,"TMG/Stock","NEW-0009",0
,"TMG/Stock","826889300174",0
,"TMG/Stock","NEW-0010",2
,"TMG/Stock","8992112014087",109
,"TMG/Stock","8995858210621",90
,"TMG/Stock","FA-0372",0
,"TMG/Stock","FA-0373",0
,"TMG/Stock","FA-0375",0
,"TMG/Stock","GRPH058",0
,"TMG/Stock","3997858659917",0
,"TMG/Stock","8992858659115",64
,"TMG/Stock","8994573590162",46
,"TMG/Stock","8994573000050",62
,"TMG/Stock","FA-0377",1
,"TMG/Stock","F04L0018",0
,"TMG/Stock","FA-0379",0
,"TMG/Stock","FA-0380",100
,"TMG/Stock","FA-0381",0
,"TMG/Stock","FA-0382",0
,"TMG/Stock","FA-1725",3
,"TMG/Stock","F11B0005",20
,"TMG/Stock","FA-1729",0
,"TMG/Stock","FM-WX10202520",4
,"TMG/Stock","8992806851905",0
,"TMG/Stock","ALKES-002",8
,"TMG/Stock","6923878315066",8
,"TMG/Stock","6923878315073",8
,"TMG/Stock","FM-WX10202464",0
,"TMG/Stock","FM-WX10202465",0
,"TMG/Stock","8995232700557",4
,"TMG/Stock","F08K0005",5
,"TMG/Stock","8999809101129",1
,"TMG/Stock","FA-0833",2
,"TMG/Stock","8999777000011",0
,"TMG/Stock","8999777012984",0
,"TMG/Stock","8999777011383",0
,"TMG/Stock","8999777004552",0
,"TMG/Stock","8999777008567",0
,"TMG/Stock","8999777000059",0
,"TMG/Stock","8999777011826",0
,"TMG/Stock","8999777012083",0
,"TMG/Stock","8999777010379",0
,"TMG/Stock","8999777010430",0
,"TMG/Stock","8999777010492",0
,"TMG/Stock","8991111151311",1
,"TMG/Stock","8991111151304",5
,"TMG/Stock","36787",0
,"TMG/Stock","FM-WX10202532",50
,"TMG/Stock","8993176190014",5
,"TMG/Stock","8998777142820",0
,"TMG/Stock","8998777142813",0
,"TMG/Stock","8998777142806",0
,"TMG/Stock","F02E0003",80
,"TMG/Stock","F02E0004",240
,"TMG/Stock","8993347015191",0
,"TMG/Stock","8993347008001",0
,"TMG/Stock","8993347005055",0
,"TMG/Stock","8993347005864",7
,"TMG/Stock","8993347010417",0
,"TMG/Stock","8993347007936",1
,"TMG/Stock","8993347009039",3
,"TMG/Stock","8990057806309",0
,"TMG/Stock","8990057806408",0
,"TMG/Stock","ALA30",0
,"TMG/Stock","8935757253329",-2
,"TMG/Stock","8935757254067",0
,"TMG/Stock","NPBP60",0
,"TMG/Stock","8935757253916",0
,"TMG/Stock","BP30",0
,"TMG/Stock","BP60",0
,"TMG/Stock","CCS",0
,"TMG/Stock","C-MAX-001",1
,"TMG/Stock","8935757253572",1
,"TMG/Stock","UEC60B",0
,"TMG/Stock","CPP60",0
,"TMG/Stock","CPA30",0
,"TMG/Stock","NCTS30",0
,"TMG/Stock","8935757253923",0
,"TMG/Stock","NCLV60",0
,"TMG/Stock","8935757257105",1
,"TMG/Stock","8935757254111",0
,"TMG/Stock","8935757253237",0
,"TMG/Stock","NMVT60",1
,"TMG/Stock","8935757253343",0
,"TMG/Stock","8935757257358",0
,"TMG/Stock","NDGR60",0
,"TMG/Stock","ND30",5
,"TMG/Stock","ECH30",2
,"TMG/Stock","8935757253800",0
,"TMG/Stock","ECS100",0
,"TMG/Stock","FMB60",0
,"TMG/Stock","APS60",4
,"TMG/Stock","NGLP30",0
,"TMG/Stock","GMX60",0
,"TMG/Stock","8935757253053",0
,"TMG/Stock","HER60",0
,"TMG/Stock","HPT30",0
,"TMG/Stock","JC30",2
,"TMG/Stock","JC60",0
,"TMG/Stock","NDHJ30",0
,"TMG/Stock","KCAL60",0
,"TMG/Stock","8935757257129",1
,"TMG/Stock","KOMG60",0
,"TMG/Stock","LPM30",0
,"TMG/Stock","LPM60",11
,"TMG/Stock","LVG30",3
,"TMG/Stock","8935757254012",0
,"TMG/Stock","8935757255897",0
,"TMG/Stock","8935757253046",0
,"TMG/Stock","WKZ30",4
,"TMG/Stock","8935757253398",0
,"TMG/Stock","8935757253022",0
,"TMG/Stock","8935757253541",0
,"TMG/Stock","OMC60",0
,"TMG/Stock","8935757253251",0
,"TMG/Stock","OSTB60",0
,"TMG/Stock","HRS60",0
,"TMG/Stock","8935757254036",1
,"TMG/Stock","8935757257204",0
,"TMG/Stock","HGH60",0
,"TMG/Stock","NRJ30",0
,"TMG/Stock","NSLA30",1
,"TMG/Stock","NSLF30",0
,"TMG/Stock","NSLF60",0
,"TMG/Stock","8935757253817",0
,"TMG/Stock","NSG30",0
,"TMG/Stock","UGC30",0
,"TMG/Stock","UGC60",0
,"TMG/Stock","8935757254043",0
,"TMG/Stock","GRL60",0
,"TMG/Stock","VNA30",0
,"TMG/Stock","VTY30",0
,"TMG/Stock","8935757257457",0
,"TMG/Stock","WSE60",0
,"TMG/Stock","8935757255903",1
,"TMG/Stock","DHB30",0
,"TMG/Stock","NUTRINIDRINK-PV-400",0
,"TMG/Stock","NUTRI-WELL07",0
,"TMG/Stock","NUTRI-WELL08",0
,"TMG/Stock","NUTRI-WELL02",0
,"TMG/Stock","NUTRI-WELL03",0
,"TMG/Stock","NUTRI-WELL05",0
,"TMG/Stock","NUTRI-WELL06",0
,"TMG/Stock","NUTRI-WELL04",0
,"TMG/Stock","8998866610155",0
,"TMG/Stock","3264680012310",0
,"TMG/Stock","3264680009785",0
,"TMG/Stock","3264680006333",0
,"TMG/Stock","F08N0009",3
,"TMG/Stock","FA-0383",0
,"TMG/Stock","LOBH1",0
,"TMG/Stock","LOBH2",1
,"TMG/Stock","81364361693",71
,"TMG/Stock","81364361686",16
,"TMG/Stock","81364361709",26
,"TMG/Stock","FM-WX10201939",0
,"TMG/Stock","FM-WX10202492",0
,"TMG/Stock","FM-WX10202470",0
,"TMG/Stock","OBH-Combi100ml",0
,"TMG/Stock","8993113044059",2
,"TMG/Stock","8993113042055",3
,"TMG/Stock","8993113035057",1
,"TMG/Stock","8993113031059",2
,"TMG/Stock","8993113032056",-3
,"TMG/Stock","8993113352055",-1
,"TMG/Stock","8993113351058",1
,"TMG/Stock","8993113036054",-1
,"TMG/Stock","8997050802314",0
,"TMG/Stock","8997050802321",3
,"TMG/Stock","FA-01198",15
,"TMG/Stock","FA-01199",6
,"TMG/Stock","FA-0384",0
,"TMG/Stock","FA-0385",11
,"TMG/Stock","FA-01191",11
,"TMG/Stock","FA-01192",0
,"TMG/Stock","FA-01193",0
,"TMG/Stock","FA-0387",-10
,"TMG/Stock","FA-0388",40
,"TMG/Stock","FA-0389",0
,"TMG/Stock","F12A0017",64
,"TMG/Stock","F08G0005",0
,"TMG/Stock","FA00329",0
,"TMG/Stock","F08G0006",20
,"TMG/Stock","4902430822237-5",0
,"TMG/Stock","4902430359818",0
,"TMG/Stock","FA-01065",70
,"TMG/Stock","FA-01151",0
,"TMG/Stock","8994805120259",780
,"TMG/Stock","FA-2711",0
,"TMG/Stock","8993347013159",0
,"TMG/Stock","8993347028504",2
,"TMG/Stock","FM-WX10202491",0
,"TMG/Stock","4975479495847",0
,"TMG/Stock","4975479495236",1
,"TMG/Stock","4975479495212",0
,"TMG/Stock","4975479496028",0
,"TMG/Stock","4975479494710",0
,"TMG/Stock","4975479404573",0
,"TMG/Stock","4015672108592",0
,"TMG/Stock","4975479494413",0
,"TMG/Stock","4975479494437",0
,"TMG/Stock","4975479494451",0
,"TMG/Stock","4975479495175",0
,"TMG/Stock","4975479495182",0
,"TMG/Stock","FA00330",0
,"TMG/Stock","FA-01019",60
,"TMG/Stock","FA00331",0
,"TMG/Stock","F01I0003",-4
,"TMG/Stock","ONESTEP-HIV-1",4
,"TMG/Stock","OST10S",0
,"TMG/Stock","ON-00007",0
,"TMG/Stock","3014260819033",0
,"TMG/Stock","9300647000342",0
,"TMG/Stock","4902430599634",0
,"TMG/Stock","4902430616300",0
,"TMG/Stock","FA-01153",-5
,"TMG/Stock","5000101845116",0
,"TMG/Stock","FM-WX10202529",90
,"TMG/Stock","FM-WX10202530",140
,"TMG/Stock","FM-WX10202531",120
,"TMG/Stock","FA-1826",0
,"TMG/Stock","KOSNA",2
,"TMG/Stock","FA-0650",-2
,"TMG/Stock","8999908043801",24
,"TMG/Stock","8999908039309",2
,"TMG/Stock","FA-0391",0
,"TMG/Stock","FA-0392",0
,"TMG/Stock","FA-0394",0
,"TMG/Stock","8998777143513",0
,"TMG/Stock","8993883880109-Direct",0
,"TMG/Stock","8993883880109",35
,"TMG/Stock","F015A0001",32
,"TMG/Stock","F015B0001",4
,"TMG/Stock","OVUTEST-7DP-1",0
,"TMG/Stock","OVUTEST-D-1",0
,"TMG/Stock","8992846223809",3
,"TMG/Stock","OVUTEST-S-1",0
,"TMG/Stock","8997224980022",0
,"TMG/Stock","FM-WX10202550",7
,"TMG/Stock","8994119101579",11
,"TMG/Stock","FA00336",14
,"TMG/Stock","FA-0396",0
,"TMG/Stock","8999809102249",14
,"TMG/Stock","8995232700069",1
,"TMG/Stock","PBM-0002",0
,"TMG/Stock","PBM-0003",0
,"TMG/Stock","PBM-0005",0
,"TMG/Stock","8997016510017",6
,"TMG/Stock","FA-0652",4
,"TMG/Stock","4902430610520",0
,"TMG/Stock","VP-PPPC-P-L62-3",0
,"TMG/Stock","4902430610490",0
,"TMG/Stock","VP-PPPC-P-XXL28-4",0
,"TMG/Stock","VP-PPPC-P-S48-4",0
,"TMG/Stock","8992695100207",46
,"TMG/Stock","8992695120205",28
,"TMG/Stock","8992695110206",1
,"TMG/Stock","8992695132130",1
,"TMG/Stock","4902430623636",0
,"TMG/Stock","4902430832748",0
,"TMG/Stock","4902430401135",0
,"TMG/Stock","4902430404716",0
,"TMG/Stock","4902430538602",0
,"TMG/Stock","4902430404686",0
,"TMG/Stock","4902430412964",0
,"TMG/Stock","4902430404709",0
,"TMG/Stock","4902430399340",0
,"TMG/Stock","F01A0005",28
,"TMG/Stock","FA-0398",14
,"TMG/Stock","FA-0399",7
,"TMG/Stock","FA00340",-10
,"TMG/Stock","FA-01154",0
,"TMG/Stock","FA-01155",4
,"TMG/Stock","FM-WX10202405",44
,"TMG/Stock","FM-WX10202274",51
,"TMG/Stock","8998667100206",2
,"TMG/Stock","Parasol-04",1
,"TMG/Stock","Parasol-01",0
,"TMG/Stock","8995232700151",2
,"TMG/Stock","Parasol-03",0
,"TMG/Stock","FA-0861",0
,"TMG/Stock","8999809500946",14
,"TMG/Stock","8997012850124",5
,"TMG/Stock","8997012850117",7
,"TMG/Stock","H30G0002",-3
,"TMG/Stock","8992916311702",6
